matEdi,matId,matPathVal,matTitulo,matLink
1826,162248,Categorias | PODER EXECUTIVO | DECRETO,DECRETO 1543,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162248&edi_id=1826
1826,162223,Categorias | PODER EXECUTIVO | DECRETO ORCAMENTARIO,Decreto Orça 226,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162223&edi_id=1826
1826,162224,Categorias | PODER EXECUTIVO | DECRETO ORCAMENTARIO,Decreto Orça 227,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162224&edi_id=1826
1826,162225,Categorias | PODER EXECUTIVO | DECRETO ORCAMENTARIO,Decreto Orça 228,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162225&edi_id=1826
1826,162249,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | NOMEAÇÃO,ATO 7741,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162249&edi_id=1826
1826,162250,Categorias | PODER EXECUTIVO | DESPACHO DO GOVERNADOR,DESPACHO. Denilso,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162250&edi_id=1826
1826,162252,Categorias | PODER EXECUTIVO | DESPACHO DO GOVERNADOR,DESPACHO. Dionísio,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162252&edi_id=1826
1826,162035,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.911/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162035&edi_id=1826
1826,162036,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.919/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162036&edi_id=1826
1826,162037,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.904/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162037&edi_id=1826
1826,162038,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.897/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162038&edi_id=1826
1826,162039,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRAÇÃO N° 1.898/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162039&edi_id=1826
1826,162040,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.908/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162040&edi_id=1826
1826,162042,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.899/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162042&edi_id=1826
1826,162043,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.912/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162043&edi_id=1826
1826,162044,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.907/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162044&edi_id=1826
1826,162045,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.916/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162045&edi_id=1826
1826,162046,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.890/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162046&edi_id=1826
1826,162049,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.887/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162049&edi_id=1826
1826,162050,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.895/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162050&edi_id=1826
1826,162051,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,ATO ADMINISTRATIVO N° 1.892/2008/SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162051&edi_id=1826
