matEdi,matId,matPathVal,matTitulo,matLink
1825,162004,Categorias | PODER EXECUTIVO | LEI COMPLEMENTAR,L.C. 328,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162004&edi_id=1825
1825,162005,Categorias | PODER EXECUTIVO | LEI COMPLEMENTAR,L.C. 329,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162005&edi_id=1825
1825,162009,Categorias | PODER EXECUTIVO | LEI,LEI 8962,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162009&edi_id=1825
1825,162010,Categorias | PODER EXECUTIVO | LEI,LEI 8963,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162010&edi_id=1825
1825,162011,Categorias | PODER EXECUTIVO | LEI,LEI 8964,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162011&edi_id=1825
1825,162013,Categorias | PODER EXECUTIVO | LEI,LEI 8965,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162013&edi_id=1825
1825,162016,Categorias | PODER EXECUTIVO | LEI,LEI 8966,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162016&edi_id=1825
1825,162021,Categorias | PODER EXECUTIVO | LEI,LEI 8967,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162021&edi_id=1825
1825,162024,Categorias | PODER EXECUTIVO | LEI,LEI 8968,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162024&edi_id=1825
1825,162027,Categorias | PODER EXECUTIVO | LEI,LEI 8969,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162027&edi_id=1825
1825,161985,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | EXONERAÇÃO,ATO 7850,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=161985&edi_id=1825
1825,162031,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | EXONERAÇÃO,ATO 7851,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162031&edi_id=1825
1825,162002,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | NOMEAÇÃO,ATO 7852,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162002&edi_id=1825
1825,162006,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7853,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162006&edi_id=1825
1825,162007,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7854,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162007&edi_id=1825
1825,162008,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7855,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162008&edi_id=1825
1825,162012,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7856,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162012&edi_id=1825
1825,162014,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7857,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162014&edi_id=1825
1825,162015,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7858,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162015&edi_id=1825
1825,162017,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7859,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162017&edi_id=1825
1825,162018,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | DIVERSOS,ATO 7860,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=162018&edi_id=1825
