matEdi,matId,matPathVal,matTitulo,matLink
1792,154969,Categorias | PODER EXECUTIVO | SECRETARIAS | ADMINISTRAÇÃO,EXTRATO DO CONTRATO CAMPOS e GEUS-SAD,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154969&edi_id=1792
1792,155004,Categorias | PODER EXECUTIVO | SECRETARIAS | PLANEJAMENTO,Portaria [1]...,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=155004&edi_id=1792
1792,154859,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | CUIABÁ,AG. CUIABÁ - EDITAL DE INTIMAÇÃO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154859&edi_id=1792
1792,154861,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | CUIABÁ,AG. CUIABA - FUPIS,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154861&edi_id=1792
1792,154875,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | CUIABÁ,AG. CUIABA - EDITAL DE INTIMAÇÃO CENTRO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154875&edi_id=1792
1792,154828,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | MIRASSOL D'OESTE,AG. MIRASSOL DOESTE - TDI  Roncoleta,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154828&edi_id=1792
1792,154830,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | MIRASSOL D'OESTE,AG. MIRASSOL DOESTE - TDI,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154830&edi_id=1792
1792,154826,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | NOVA XAVANTINA,AG. NOVA XAVANTINA - TDI,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154826&edi_id=1792
1792,154866,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | NOVA XAVANTINA,AG. NOVA XAVANTINA - TERMO DE VISTA,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154866&edi_id=1792
1792,154813,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | PONTES E LACERDA,AG. PONTES E LACERDA - FUPIS,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154813&edi_id=1792
1792,154851,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | PORTO DOS GAÚCHOS,AG. PORTO DOS GAÚCHOS - Termo de Opção,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154851&edi_id=1792
1792,154854,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | PORTO DOS GAÚCHOS,AG. PORTO DOS GAÚCHOS - TDI,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154854&edi_id=1792
1792,154934,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA | AGENCIAS FAZENDARIAS | VARZEA GRANDE,AG. VARZEA GRANDE - EDITAL DE INTIMAÇÃO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154934&edi_id=1792
1792,154889,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA,Port. 136 08 NFe,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154889&edi_id=1792
1792,154842,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA,Portaria 137-hortifruti,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154842&edi_id=1792
1792,154843,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA,4ª semana ICMS,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154843&edi_id=1792
1792,154848,Categorias | PODER EXECUTIVO | SECRETARIAS | FAZENDA,4ª semana FEP,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154848&edi_id=1792
1792,154956,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,PORTARIA N. 99,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154956&edi_id=1792
1792,154957,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,PORTARIA N. 100,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154957&edi_id=1792
1792,154806,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Solicitação de Outorga JULHO.2008,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154806&edi_id=1792
1792,154814,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 019 (averbação),http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154814&edi_id=1792
1792,154816,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 020 (averbação),http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154816&edi_id=1792
1792,154815,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 021 (averbação),http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154815&edi_id=1792
1792,154819,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TCC 048 (desoneração),http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154819&edi_id=1792
1792,154820,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TCC 049 (desoneração),http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154820&edi_id=1792
1792,154818,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TCC 033 co,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154818&edi_id=1792
1792,154845,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 030,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154845&edi_id=1792
1792,154817,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TCC 060,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154817&edi_id=1792
1792,154844,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 055,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154844&edi_id=1792
1792,154867,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 072,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154867&edi_id=1792
1792,154868,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 079,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154868&edi_id=1792
1792,154869,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 081,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154869&edi_id=1792
1792,154870,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 083,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154870&edi_id=1792
1792,154871,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 086,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154871&edi_id=1792
1792,154872,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 088,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154872&edi_id=1792
1792,154873,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 090,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154873&edi_id=1792
1792,154874,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 093,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154874&edi_id=1792
1792,154880,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 080,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154880&edi_id=1792
1792,154881,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 082,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154881&edi_id=1792
1792,154882,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 084,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154882&edi_id=1792
1792,154884,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 087,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154884&edi_id=1792
1792,154885,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 089,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154885&edi_id=1792
1792,154886,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 092,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154886&edi_id=1792
1792,154887,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 097,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154887&edi_id=1792
1792,154892,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 065,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154892&edi_id=1792
1792,154893,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 074,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154893&edi_id=1792
1792,154894,Categorias | PODER EXECUTIVO | SECRETARIAS | MEIO AMBIENTE,Extrato - TAC 047,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154894&edi_id=1792
1792,154785,Categorias | PODER EXECUTIVO | SECRETARIAS | ESPORTE E LAZER,Portaria Conjunta n 002-2008 Desginação SEEL,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154785&edi_id=1792
1792,154925,Categorias | PODER EXECUTIVO | SECRETARIAS | INFRA-ESTRUTURA,PORTARIA595,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154925&edi_id=1792
1792,154852,Categorias | PODER EXECUTIVO | SECRETARIAS | INFRA-ESTRUTURA,Pub.LP aeroporto de Juara,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154852&edi_id=1792
1792,154935,Categorias | PODER EXECUTIVO | SECRETARIAS | INFRA-ESTRUTURA,Extrato do Instrumento Contratual Nº 227,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154935&edi_id=1792
1792,154936,Categorias | PODER EXECUTIVO | SECRETARIAS | JUSTIÇA E SEGURANÇA PÚBLICA | POLÍCIA MILITAR,PORTARIA Nº 461/DARH-1.SEC/2008,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154936&edi_id=1792
1792,154876,Categorias | PODER EXECUTIVO | SECRETARIAS | JUSTIÇA E SEGURANÇA PÚBLICA,"PORTARIA Nº 129/2008/GAB/SEJUSP, DE 25 DE JULHO DE 2008.",http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154876&edi_id=1792
1792,154940,Categorias | PODER EXECUTIVO | SECRETARIAS | EDUCAÇÃO,Portaria 58/08,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154940&edi_id=1792
1792,154938,Categorias | PODER EXECUTIVO | SECRETARIAS | EDUCAÇÃO,Portaria 176/08,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154938&edi_id=1792
1792,154939,Categorias | PODER EXECUTIVO | SECRETARIAS | EDUCAÇÃO,Portaria 188/08,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154939&edi_id=1792
1792,154932,Categorias | PODER EXECUTIVO | SECRETARIAS | EDUCAÇÃO,Resolução 305 08,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154932&edi_id=1792
1792,154933,Categorias | PODER EXECUTIVO | SECRETARIAS | EDUCAÇÃO,Resolução 333/08,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154933&edi_id=1792
1792,154720,Categorias | PODER EXECUTIVO | SECRETARIAS | EDUCAÇÃO,convocação,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154720&edi_id=1792
1792,154890,Categorias | PODER EXECUTIVO | SECRETARIAS | EDUCAÇÃO,1º TA EXC E PZ AO CONTRATO Nº 250.07 - ARTECONSTRUÇÕES,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154890&edi_id=1792
1792,154877,Categorias | PODER EXECUTIVO | SECRETARIAS | TRABALHO EMPREGO CIDADANIA E ASSISTÊNCIA SOCIAL,EDITAL_CONVOCACAO_ELEICAO_CDDPH,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=154877&edi_id=1792
