matEdi,matId,matPathVal,matTitulo,matLink
1779,150634,Categorias | PODER EXECUTIVO | LEI,LEI 8918,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150634&edi_id=1779
1779,150692,Categorias | PODER EXECUTIVO | LEI,LEI 8919,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150692&edi_id=1779
1779,150637,Categorias | PODER EXECUTIVO | LEI,LEI 8920,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150637&edi_id=1779
1779,150638,Categorias | PODER EXECUTIVO | LEI,LEI 8921,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150638&edi_id=1779
1779,150639,Categorias | PODER EXECUTIVO | LEI,LEI 8922,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150639&edi_id=1779
1779,150648,Categorias | PODER EXECUTIVO | DECRETO,DECRETO 1437,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150648&edi_id=1779
1779,150649,Categorias | PODER EXECUTIVO | DECRETO,DECRETO 1438,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150649&edi_id=1779
1779,150686,Categorias | PODER EXECUTIVO | DECRETO,DECRETO 1439,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150686&edi_id=1779
1779,150687,Categorias | PODER EXECUTIVO | DECRETO,DECRETO 1440,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150687&edi_id=1779
1779,150688,Categorias | PODER EXECUTIVO | DECRETO ORCAMENTARIO,Decreto Orça 163,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150688&edi_id=1779
1779,150689,Categorias | PODER EXECUTIVO | DECRETO ORCAMENTARIO,Decreto Orça 164,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150689&edi_id=1779
1779,150690,Categorias | PODER EXECUTIVO | DECRETO ORCAMENTARIO,Decreto Orça 165,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150690&edi_id=1779
1779,150691,Categorias | PODER EXECUTIVO | DECRETO ORCAMENTARIO,Decreto Orça 166,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150691&edi_id=1779
1779,150682,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | EXONERAÇÃO,ATO 7030,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150682&edi_id=1779
1779,150681,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | EXONERAÇÃO,ATO 7031,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150681&edi_id=1779
1779,150683,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | NOMEAÇÃO,ATO 7032,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150683&edi_id=1779
1779,150684,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | NOMEAÇÃO,ATO 7033,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150684&edi_id=1779
1779,150685,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | NOMEAÇÃO,ATO 7034,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150685&edi_id=1779
1779,150679,Categorias | PODER EXECUTIVO | ATO DO GOVERNADOR | NOMEAÇÃO,ATO 7035,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=150679&edi_id=1779
